time_limit;default;radius;in_range;osm_id;random
106655.59896458678;80713.79845602896;55216.632479494205;60777.251476348145;49561.76570303258;54343.26972179624
108375.8505607898;80713.79845602896;55216.632479494205;60777.251476348145;49561.76570303258;54343.26972179624
110096.10215699281;74279.81670147707;55216.632479494205;60777.251476348145;49561.76570303258;54343.26972179624
111816.35375319583;74279.81670147707;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
113536.60534939884;74279.81670147707;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
115256.85694560184;74279.81670147707;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
116977.10854180486;74279.81670147707;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
118697.36013800788;72244.06466195089;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
120417.61173421089;72244.06466195089;55216.632479494205;54343.26972179624;49561.76570303258;54343.26972179624
122137.86333041391;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
123858.11492661691;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
125578.36652281992;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
127298.61811902294;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
129018.86971522596;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
130739.12131142897;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
132459.37290763197;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
134179.624503835;39672.03202953191;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
135899.876100038;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
137620.12769624102;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
139340.37929244403;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
141060.63088864705;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
142780.88248485007;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
144501.13408105305;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
146221.38567725607;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
147941.63727345908;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
149661.8888696621;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
151382.14046586512;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
153102.39206206813;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
154822.64365827115;19257.96296650543;22644.59984707523;21771.237089377268;16989.7330706136;21771.237089377268
156542.89525447416;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
158263.14685067718;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
159983.3984468802;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
161703.65004308318;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
163423.9016392862;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
165144.1532354892;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
166864.40483169223;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
168584.65642789524;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
170304.90802409826;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
172025.15962030127;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
173745.4112165043;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
175465.6628127073;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
177185.91440891032;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
178906.1660051133;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
180626.41760131632;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
182346.66919751934;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;21771.237089377268
184066.92079372235;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
185787.17238992537;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
187507.4239861284;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
189227.6755823314;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
190947.92717853442;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
192668.17877473743;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
194388.43037094045;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
196108.68196714344;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
197828.93356334645;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
199549.18515954947;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
201269.43675575248;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
202989.6883519555;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
204709.9399481585;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
206430.19154436153;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
208150.44314056454;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
209870.69473676756;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
211590.94633297058;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
213311.19792917356;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
215031.44952537658;19257.96296650543;22644.59984707523;19257.96296650543;16989.7330706136;19257.96296650543
216751.7011215796;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
218471.9527177826;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
220192.20431398563;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
221912.45591018864;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
223632.70750639166;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
225352.95910259467;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
227073.2106987977;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
228793.46229500067;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
