time_limit;default;radius;in_range;osm_id;random
8496.486245872899;62;0;1;0;1
8629.243843464663;63;0;1;0;1
8762.001441056427;64;0;1;0;1
8894.75903864819;65;0;1;0;1
9027.516636239954;66;0;1;0;1
9160.274233831718;67;0;1;0;1
9293.031831423483;68;0;1;0;1
9425.789429015247;69;0;1;0;1
9558.547026607012;70;0;1;0;1
9691.304624198774;71;0;1;0;1
9824.062221790538;72;0;1;0;1
9956.819819382303;73;0;1;0;1
10089.577416974067;74;0;1;0;1
10222.335014565831;75;0;1;0;1
10355.092612157596;76;0;1;0;1
10487.850209749358;77;0;1;0;1
10620.607807341123;78;0;1;0;1
10753.365404932887;79;0;1;0;1
10886.123002524651;80;0;1;0;1
11018.880600116416;81;0;1;0;1
11151.63819770818;82;0;1;0;1
11284.395795299943;83;0;1;0;1
11417.153392891707;84;0;1;0;1
11549.910990483471;85;0;1;0;1
11682.668588075236;86;0;1;0;1
11815.426185667;87;0;1;0;1
11948.183783258764;88;0;1;0;1
12080.941380850527;89;0;1;0;1
12213.698978442291;90;0;1;0;1
12346.456576034056;91;0;1;0;1
12479.21417362582;92;0;1;0;1
12611.971771217584;93;0;1;0;1
12744.729368809349;94;0;1;0;1
12877.486966401111;95;0;1;0;1
13010.244563992876;96;0;1;0;1
13143.00216158464;97;0;1;0;1
13275.759759176404;98;0;1;0;1
13408.517356768169;99;0;1;0;1
13541.274954359931;100;0;1;0;1
13674.032551951695;101;0;1;0;1
13806.79014954346;102;0;1;0;1
13939.547747135224;103;0;1;0;1
14072.305344726989;104;0;1;0;1
14205.062942318753;105;0;1;0;1
14337.820539910515;106;0;1;0;1
14470.57813750228;107;0;1;0;1
14603.335735094044;108;0;1;0;1
14736.093332685808;109;0;1;0;1
14868.850930277573;110;0;1;0;1
15001.608527869337;111;0;1;0;1
15134.3661254611;112;0;1;0;1
15267.123723052864;113;0;1;0;1
15399.881320644628;114;0;1;0;1
15532.638918236393;115;0;1;0;1
15665.396515828157;116;0;1;0;1
15798.154113419921;117;0;1;0;1
15930.911711011684;118;0;1;0;1
16063.669308603448;119;0;1;0;1
16196.426906195213;120;0;1;0;1
16329.184503786977;121;0;1;0;1
16461.94210137874;122;0;1;0;1
16594.699698970504;123;0;1;0;1
16727.45729656227;124;0;1;0;1
16860.214894154033;125;0;1;0;1
16992.972491745797;126;0;1;0;1
17125.73008933756;127;0;1;0;1
17258.487686929326;128;0;1;0;1
17391.24528452109;129;0;1;0;1
17524.002882112854;130;0;1;0;1
17656.76047970462;131;0;1;0;1
17789.51807729638;132;0;1;0;1
17922.275674888144;133;0;1;0;1
18055.03327247991;134;0;1;0;1
18187.790870071673;135;0;1;0;1
18320.548467663437;136;0;1;0;1
18453.3060652552;137;0;1;0;1
18586.063662846966;138;0;1;0;1
18718.82126043873;139;0;1;0;1
18851.578858030494;140;0;1;0;1
18984.33645562226;141;0;1;0;1
19117.094053214023;142;0;1;0;1
19249.851650805787;143;0;1;0;1
19382.609248397548;144;0;1;0;1
19515.366845989312;145;0;1;0;1
19648.124443581077;146;0;1;0;1
19780.88204117284;147;0;1;0;1
19913.639638764605;148;0;1;0;1
20046.39723635637;149;0;1;0;1
20179.154833948134;150;0;1;0;1
20311.9124315399;151;0;1;0;1
20444.670029131663;152;0;1;0;1
20577.427626723427;153;0;1;0;1
20710.18522431519;154;0;1;0;1
20842.942821906956;155;0;1;0;1
20975.700419498717;156;0;1;0;1
21108.45801709048;157;0;1;0;1
21241.215614682245;158;0;1;0;1
21373.97321227401;159;0;1;0;1
21506.730809865774;160;0;1;0;1
21639.48840745754;161;0;1;0;1
21772.246005049303;162;0;1;0;1
21905.003602641067;163;0;1;0;1
22037.76120023283;164;0;1;0;1
22170.518797824596;165;0;1;0;1
22303.27639541636;166;0;1;0;1
22436.03399300812;167;0;1;0;1
22568.791590599885;168;0;1;0;1
22701.54918819165;169;0;1;0;1
22834.306785783414;170;0;1;0;1
22967.06438337518;171;0;1;0;1
23099.821980966943;172;0;1;0;1
23232.579578558707;173;0;1;0;1
23365.33717615047;174;0;1;0;1
23498.094773742236;175;0;1;0;1
23630.852371334;176;0;1;0;1
23763.609968925764;177;0;1;0;1
23896.36756651753;178;0;1;0;1
24029.12516410929;179;0;1;0;1
24161.882761701054;180;0;1;0;1
24294.640359292818;181;0;1;0;1
24427.397956884583;182;0;1;0;1
24560.155554476347;183;0;1;0;1
24692.91315206811;184;0;1;0;1
24825.670749659876;185;0;1;0;1
24958.42834725164;186;0;1;0;1
25091.185944843404;187;0;1;0;1
25223.94354243517;188;0;1;0;1
25356.701140026933;189;0;1;0;1
25489.458737618697;190;0;1;0;1
25622.216335210458;191;0;1;0;1
25754.973932802222;192;0;1;0;1
25887.731530393987;193;0;1;0;1
26020.48912798575;194;0;1;0;1
26153.246725577515;195;0;1;0;1
26286.00432316928;196;0;1;0;1
26418.761920761044;197;0;1;0;1
26551.51951835281;198;0;1;0;1
26684.277115944573;199;0;1;0;1
26817.034713536337;200;0;1;0;1
26949.7923111281;201;0;1;0;1
27082.549908719862;202;0;1;0;1
27215.307506311627;203;0;1;0;1
27348.06510390339;204;0;1;0;1
27480.822701495155;205;0;1;0;1
27613.58029908692;206;0;1;0;1
27746.337896678684;207;0;1;0;1
27879.09549427045;208;0;1;0;1
28011.853091862213;209;0;1;0;1
28144.610689453977;210;0;1;0;1
28277.36828704574;211;0;1;0;1
28410.125884637506;212;0;1;0;1
28542.88348222927;213;0;1;0;1
28675.64107982103;214;0;1;0;1
28808.398677412795;215;0;1;0;1
28941.15627500456;216;0;1;0;1
29073.913872596324;217;0;1;0;1
29206.67147018809;218;0;1;0;1
29339.429067779853;219;0;1;0;1
29472.186665371617;220;0;1;0;1
29604.94426296338;221;0;1;0;1
29737.701860555146;222;0;1;0;1
29870.45945814691;223;0;1;0;1
30003.217055738674;224;0;1;0;1
30135.974653330435;225;0;1;0;1
30268.7322509222;226;0;1;0;1
30401.489848513964;227;0;1;0;1
30534.247446105728;228;0;1;0;1
30667.005043697493;229;0;1;0;1
30799.762641289257;230;0;1;0;1
30932.52023888102;231;0;1;0;1
31065.277836472786;232;0;1;0;1
31198.03543406455;233;0;1;0;1
31330.793031656314;234;0;1;0;1
31463.55062924808;235;0;1;0;1
31596.308226839843;236;0;1;0;1
31729.065824431604;237;0;1;0;1
31861.823422023368;238;0;1;0;1
31994.581019615132;239;0;1;0;1
32127.338617206897;240;0;1;0;1
32260.09621479866;241;0;1;0;1
32392.853812390425;242;0;1;0;1
32525.61140998219;243;0;1;0;1
32658.369007573954;244;0;1;0;1
32791.126605165715;245;0;1;0;1
32923.88420275748;246;0;1;0;1
33056.64180034924;247;0;1;0;1
33189.39939794101;248;0;1;0;1
33322.15699553277;249;0;1;0;1
33454.91459312454;250;0;1;0;1
33587.6721907163;251;0;1;0;1
33720.429788308065;252;0;1;0;1
33853.18738589983;253;0;1;0;1
33985.944983491594;254;0;1;0;1
34118.70258108336;255;0;1;0;1
34251.46017867512;256;0;1;0;1
34384.21777626689;257;0;1;0;1
34516.97537385865;258;0;1;0;1
34649.732971450416;259;0;1;0;1
34782.49056904218;260;0;1;0;1
34915.248166633944;261;0;1;0;1
35048.00576422571;262;0;1;0;1
35180.76336181747;263;0;1;0;1
35313.52095940924;264;0;1;0;1
35446.278557001;265;0;1;0;1
35579.03615459276;266;0;1;0;1
35711.79375218452;267;0;1;0;1
35844.55134977629;268;0;1;0;1
35977.30894736805;269;0;1;0;1
36110.06654495982;270;0;1;0;1
36242.82414255158;271;0;1;0;1
36375.581740143345;272;0;1;0;1
36508.33933773511;273;0;1;0;1
36641.096935326874;274;0;1;0;1
36773.85453291864;275;0;1;0;1
36906.6121305104;276;0;1;0;1
37039.36972810217;277;0;1;0;1
37172.12732569393;278;0;1;0;1
37304.884923285696;279;0;1;0;1
37437.64252087746;280;0;1;0;1
37570.400118469224;281;0;1;0;1
37703.15771606099;282;0;1;0;1
37835.91531365275;283;0;1;0;1
37968.67291124452;284;0;1;0;1
38101.43050883628;285;0;1;0;1
38234.188106428046;286;0;1;0;1
38366.94570401981;287;0;1;0;1
38499.703301611575;288;0;1;0;1
38632.46089920333;289;0;1;0;1
38765.218496795096;290;0;1;0;1
38897.97609438686;291;0;1;0;1
39030.733691978625;292;0;1;0;1
39163.49128957039;293;0;1;0;1
39296.24888716215;294;0;1;0;1
39429.00648475392;295;0;1;0;1
39561.76408234568;296;0;1;0;1
39694.52167993745;297;0;1;0;1
39827.27927752921;298;0;1;0;1
39960.036875120975;299;0;1;0;1
40092.79447271274;300;0;1;0;1
40225.552070304504;301;0;1;0;1
40358.30966789627;302;0;1;0;1
40491.06726548803;303;0;1;0;1
40623.8248630798;304;0;1;0;1
40756.58246067156;305;0;1;0;1
40889.340058263326;306;0;1;0;1
41022.09765585509;307;0;2;0;1
41154.855253446854;308;0;3;0;1
41287.61285103862;309;0;4;0;1
41420.37044863038;310;0;5;0;1
41553.12804622215;311;0;6;0;1
41685.88564381391;312;0;7;0;1
41818.64324140567;313;0;8;0;1
41951.40083899743;314;0;9;0;1
42084.1584365892;315;0;10;0;1
42216.91603418096;316;0;11;0;1
42349.67363177273;317;0;12;0;1
42482.43122936449;317;0;13;0;1
42615.188826956255;317;0;14;0;1
42747.94642454802;317;0;15;0;1
43013.46161973155;317;0;16;0;1
43146.21921732331;318;0;16;0;2
43278.97681491508;319;0;16;0;3
43411.73441250684;320;0;16;0;4
43544.492010098606;321;0;16;0;5
43677.24960769037;322;0;16;0;6
43810.007205282134;323;0;16;0;7
43942.7648028739;324;0;16;0;8
44075.52240046566;325;0;16;0;9
44208.27999805743;326;0;16;0;10
44341.03759564919;327;0;16;0;11
44473.795193240956;328;0;16;0;12
44606.55279083272;329;0;16;0;13
44739.310388424485;330;0;16;0;14
44872.06798601624;331;0;16;0;15
45004.825583608006;332;0;16;0;16
45137.58318119977;333;0;16;0;17
45270.340778791535;334;0;16;0;18
45403.0983763833;335;0;16;0;19
45535.85597397506;336;0;16;0;19
45668.61357156683;337;0;16;0;19
45801.37116915859;338;0;16;0;19
45934.12876675036;339;0;16;0;19
46066.88636434212;340;0;16;0;19
46199.643961933885;341;0;16;0;19
46332.40155952565;342;0;16;0;19
46465.159157117414;343;0;16;0;19
46597.91675470918;344;0;16;0;19
46730.67435230094;345;0;16;0;19
46863.43194989271;346;0;16;0;19
46996.18954748447;347;0;16;0;19
47128.947145076236;348;0;16;0;19
47261.704742668;349;0;16;0;19
47394.462340259764;350;0;16;0;19
47527.21993785153;351;0;16;0;19
47659.97753544329;352;0;17;1;20
47792.73513303506;353;0;18;2;21
47925.492730626815;354;0;19;3;22
48058.25032821858;355;0;20;4;23
48191.00792581034;356;0;21;5;24
48323.76552340211;357;0;22;6;25
48456.52312099387;358;0;23;7;26
48589.280718585636;359;0;24;8;27
48722.0383161774;360;0;25;9;28
48854.795913769165;361;0;26;10;29
48987.55351136093;362;0;27;11;30
49120.311108952694;363;0;28;12;31
49253.06870654446;364;0;29;13;32
49385.82630413622;365;0;30;14;33
49518.58390172799;366;0;31;15;34
49651.34149931975;367;0;32;16;35
49784.099096911516;368;0;33;17;36
49916.85669450328;369;0;34;18;37
50049.614292095044;370;0;35;19;38
50182.37188968681;371;0;36;20;39
50315.12948727857;372;0;37;21;40
50447.88708487034;373;0;38;22;40
50580.6446824621;374;0;39;23;40
50713.402280053866;375;0;40;24;40
50846.15987764563;376;0;41;25;40
50978.917475237395;377;0;42;25;40
51111.67507282915;378;0;43;25;40
51244.432670420916;379;0;44;25;40
51377.19026801268;380;0;45;25;40
51509.947865604445;381;0;46;25;40
51642.70546319621;382;0;47;25;40
51775.46306078797;383;0;48;25;40
51908.22065837974;384;0;49;25;40
52040.9782559715;385;0;50;25;40
52173.73585356327;386;0;51;25;40
52306.49345115503;387;0;52;25;40
52439.251048746795;388;0;53;25;40
52572.00864633856;389;0;54;25;40
52704.766243930324;390;0;55;25;40
52837.52384152209;391;0;56;25;40
52970.28143911385;392;0;57;25;40
53103.03903670562;393;0;58;25;40
53235.79663429738;394;0;59;25;40
53368.554231889146;395;0;60;25;40
53501.31182948091;396;0;61;25;40
53634.069427072674;397;0;62;25;40
53766.82702466444;398;0;63;25;40
53899.5846222562;399;0;64;25;40
54032.34221984797;400;0;65;25;40
54165.099817439725;401;0;66;25;40
54297.85741503149;402;0;67;25;40
54430.61501262325;403;0;68;25;40
54563.37261021502;404;0;69;25;40
54696.13020780678;405;0;70;25;40
54828.887805398546;405;0;71;25;40
54961.64540299031;405;0;72;25;40
55094.403000582075;405;0;73;25;40
55227.16059817384;405;0;74;25;40
55359.918195765604;405;0;75;25;40
55492.67579335737;405;0;76;25;40
55625.43339094913;405;0;77;25;40
55758.1909885409;405;0;78;25;40
55890.94858613266;405;0;79;25;40
56023.706183724426;405;0;80;25;40
56156.46378131619;405;0;81;25;40
56289.221378907954;405;0;82;25;40
56421.97897649972;405;0;83;25;40
56554.73657409148;405;0;84;25;40
56687.49417168325;405;0;85;25;40
56820.25176927501;405;0;86;25;40
56953.009366866776;405;0;87;25;40
57085.76696445854;405;0;88;25;40
57218.5245620503;405;0;89;25;40
57351.28215964206;405;0;90;25;40
57484.039757233826;405;0;91;25;40
57616.79735482559;405;0;92;25;40
57749.554952417355;405;0;93;25;40
57882.31255000912;405;0;94;25;40
58015.07014760088;405;0;95;25;40
58147.82774519265;405;0;96;25;40
58280.58534278441;405;0;97;25;40
58413.34294037618;405;0;98;25;40
58546.10053796794;405;0;99;25;40
58678.858135559705;405;0;100;25;40
58811.61573315147;405;0;101;25;40
58944.373330743234;405;0;102;25;40
59077.130928335;405;0;103;25;40
59209.88852592676;405;0;104;25;40
59342.64612351853;405;0;105;25;40
59475.40372111029;405;0;106;25;40
59608.161318702056;405;0;107;25;40
59740.91891629382;405;0;108;25;40
59873.676513885584;405;0;109;25;40
60006.43411147735;405;0;110;25;40
60139.19170906911;405;0;111;25;40
60271.94930666087;405;0;112;25;40
60404.706904252635;405;0;113;25;40
60537.4645018444;405;0;114;25;40
60670.22209943616;405;0;115;25;40
60802.97969702793;405;0;116;25;40
60935.73729461969;405;0;117;25;40
61068.494892211456;405;0;118;25;40
61201.25248980322;405;0;119;25;40
61334.010087394985;405;0;120;25;40
61466.76768498675;405;0;121;25;40
61599.525282578514;405;0;122;25;40
61732.28288017028;405;0;123;25;40
61865.04047776204;405;0;124;25;40
61997.79807535381;405;0;125;25;40
62130.55567294557;405;0;126;25;40
62263.313270537335;405;0;127;25;40
62396.0708681291;405;0;128;25;40
62528.828465720864;405;0;129;25;40
62661.58606331263;405;0;130;25;40
62794.34366090439;405;0;131;25;40
62927.10125849616;405;0;132;25;40
63059.85885608792;405;0;133;25;40
63192.616453679686;405;0;134;25;40
63325.37405127145;405;0;135;25;40
63458.13164886321;405;0;136;25;40
63590.88924645497;405;0;137;25;40
63723.646844046736;405;0;138;25;40
63856.4044416385;405;0;139;25;40
63989.162039230265;405;0;140;25;40
64121.91963682203;405;0;141;25;40
64254.67723441379;405;0;142;25;40
64387.43483200556;405;0;143;25;40
64520.19242959732;405;0;144;25;40
64652.95002718909;405;0;145;25;40
64785.70762478085;405;0;146;25;40
64918.465222372615;405;0;147;25;40
65051.22281996438;405;0;148;25;40
65183.980417556144;405;0;149;25;40
65316.73801514791;405;0;150;25;40
65449.49561273967;405;0;151;25;40
65582.25321033143;405;0;152;25;40
65715.0108079232;405;0;153;25;40
65847.76840551496;405;0;154;25;40
65980.52600310673;405;0;155;25;40
66113.28360069849;405;0;156;25;40
66246.04119829026;405;0;157;25;40
66378.79879588202;405;0;158;25;40
66511.55639347379;405;0;159;25;40
66644.31399106554;405;0;160;25;40
66777.07158865732;405;0;161;25;40
66909.82918624907;405;0;162;25;40
67042.58678384084;405;0;163;25;40
67175.3443814326;405;0;164;25;40
67308.10197902437;405;0;165;25;40
67440.85957661613;405;0;166;25;40
67573.6171742079;406;0;167;25;40
67706.37477179966;407;0;168;25;40
67839.13236939143;408;0;169;25;40
67971.88996698319;409;0;170;25;40
68104.64756457495;410;0;171;25;40
68237.40516216672;411;0;172;25;40
68370.16275975847;412;0;173;25;40
68502.92035735025;413;0;174;25;40
68635.677954942;414;0;175;25;40
68768.43555253377;415;0;176;25;40
68901.19315012553;416;0;177;25;40
69033.9507477173;417;0;178;25;40
69166.70834530906;418;0;178;25;40
69299.46594290083;419;0;178;25;40
69432.22354049259;420;0;178;25;40
69564.98113808436;421;0;178;25;40
69697.73873567612;422;0;178;25;40
69830.49633326789;423;0;178;25;40
69963.25393085965;424;0;178;25;40
70096.01152845142;425;0;178;25;40
70228.76912604317;426;0;178;25;40
70361.52672363495;427;0;178;25;40
70494.2843212267;428;0;178;25;40
70627.04191881848;429;0;178;25;40
70759.79951641023;430;0;178;25;40
70892.557114002;431;0;178;25;40
71025.31471159376;432;0;178;25;40
71158.07230918552;433;0;178;25;40
71290.82990677729;434;0;178;25;40
71423.58750436905;435;0;178;25;40
71556.34510196082;436;0;178;25;40
71689.10269955258;437;0;178;25;40
71821.86029714435;438;0;178;25;40
71954.6178947361;439;0;178;25;40
72087.37549232788;440;0;178;25;40
72220.13308991963;441;0;178;25;40
72352.8906875114;442;0;178;25;40
72485.64828510316;443;0;178;25;40
72618.40588269493;444;0;178;25;40
72751.16348028669;445;0;178;25;40
72883.92107787846;446;0;178;25;40
73016.67867547022;447;0;178;25;40
73149.43627306199;448;0;179;25;40
73282.19387065375;449;0;180;25;40
73414.95146824552;450;0;181;25;40
73547.70906583728;451;0;182;25;40
73680.46666342905;452;0;183;25;40
73813.2242610208;453;0;184;25;40
73945.98185861258;454;0;185;25;40
74078.73945620433;455;0;186;25;40
74211.49705379609;456;0;187;25;40
74344.25465138786;457;0;188;25;40
74477.01224897962;458;0;189;25;40
74609.76984657139;459;0;190;25;40
74742.52744416315;460;0;191;25;40
74875.28504175492;461;0;192;25;40
75008.04263934668;462;0;193;25;40
75140.80023693845;463;0;194;25;40
75273.5578345302;464;0;195;25;40
75406.31543212198;465;0;196;25;40
75539.07302971373;466;0;197;25;40
75671.8306273055;467;0;198;25;40
75804.58822489726;468;0;199;25;40
75937.34582248903;469;0;200;25;40
76070.10342008079;470;0;201;25;40
76202.86101767256;471;0;202;25;40
76335.61861526432;472;0;203;25;40
76468.37621285609;473;0;204;25;40
76601.13381044785;474;0;205;25;40
76733.89140803962;475;0;206;25;40
76866.64900563138;476;0;207;25;40
76999.40660322315;477;0;208;25;40
77132.1642008149;478;0;209;25;40
77264.92179840666;479;0;210;25;40
77397.67939599844;480;0;211;25;40
77530.43699359019;481;0;212;25;40
77663.19459118196;482;0;213;25;40
77795.95218877372;483;0;214;25;40
77928.70978636549;484;0;215;25;40
78061.46738395725;485;0;216;25;40
78194.22498154902;486;0;217;25;40
78326.98257914078;487;0;217;25;40
78459.74017673255;488;0;217;25;40
78592.4977743243;489;0;217;25;40
78725.25537191608;490;0;217;25;40
78858.01296950784;491;0;217;25;40
78990.77056709961;492;0;217;25;40
79123.52816469136;493;0;217;25;40
79256.28576228314;494;0;217;25;40
79389.0433598749;495;0;217;25;40
79521.80095746666;496;0;217;25;40
79654.55855505842;497;0;217;25;40
79787.3161526502;498;0;217;25;40
79920.07375024195;499;0;217;25;40
80052.83134783372;500;0;217;25;40
80185.58894542548;501;0;217;25;40
80318.34654301725;502;0;217;25;40
80451.10414060901;503;0;217;25;40
80583.86173820077;504;0;217;25;40
80716.61933579254;505;0;217;25;40
80849.3769333843;506;0;217;25;40
80982.13453097607;507;0;217;25;40
81114.89212856782;508;0;217;25;40
81247.6497261596;509;0;217;25;40
81380.40732375135;510;0;217;25;40
81513.16492134312;511;0;217;25;40
81645.92251893488;512;0;217;25;40
81778.68011652665;513;0;217;25;40
81911.43771411841;514;0;217;25;40
82044.19531171018;515;0;217;25;40
82176.95290930194;516;0;217;25;40
82309.71050689371;517;0;217;25;40
82442.46810448547;518;0;217;25;40
82575.22570207724;519;0;217;25;40
82707.983299669;520;0;217;25;40
82840.74089726077;521;0;217;25;40
82973.49849485252;522;0;217;25;40
83106.2560924443;523;0;217;25;40
83239.01369003605;524;0;217;25;40
83371.77128762782;525;0;217;25;40
83504.52888521958;526;0;217;25;40
83637.28648281134;527;0;217;25;40
83770.04408040311;528;0;217;25;40
83902.80167799487;529;0;217;25;40
84035.55927558664;530;0;217;25;40
84168.3168731784;531;0;217;25;40
84301.07447077017;532;0;217;25;40
84433.83206836192;533;0;217;25;40
84566.5896659537;534;0;217;25;40
84699.34726354545;535;0;217;25;40
84832.10486113722;536;0;217;25;40
84964.86245872898;537;0;217;25;40
85097.62005632075;538;0;217;25;40
85230.37765391251;539;0;217;25;40
85363.13525150428;540;0;217;25;40
85495.89284909604;541;0;217;25;40
85628.65044668781;542;0;217;25;40
85761.40804427957;543;0;217;25;40
85894.16564187134;544;0;217;25;40
86026.9232394631;545;0;217;25;40
86159.68083705487;546;0;217;25;40
86292.43843464662;547;0;217;25;40
86425.1960322384;548;0;217;25;40
86557.95362983015;549;0;217;25;40
86690.71122742191;550;0;217;25;40
86823.46882501368;551;0;217;25;40
86956.22642260544;552;0;217;25;40
87088.98402019721;553;0;217;25;40
87221.74161778897;554;0;217;25;40
87354.49921538074;555;0;217;25;40
87487.2568129725;556;0;217;25;40
87620.01441056427;557;0;217;25;40
87752.77200815603;558;0;217;25;40
87885.5296057478;559;0;217;25;40
88018.28720333955;560;0;217;25;40
88151.04480093133;561;0;217;25;40
88283.80239852308;562;0;217;25;40
88416.55999611485;563;0;217;25;40
88549.31759370661;564;0;217;25;40
88682.07519129838;565;0;217;25;40
88814.83278889014;566;0;217;25;40
88947.59038648191;567;0;217;25;40
89080.34798407367;568;0;217;25;40
89213.10558166544;569;0;217;25;40
89345.8631792572;570;0;217;25;40
89478.62077684897;571;0;217;25;40
89611.37837444073;572;0;217;25;40
89744.13597203248;573;0;217;25;40
89876.89356962426;574;0;217;25;40
90009.65116721601;575;0;217;25;40
90142.40876480778;576;0;217;25;40
90275.16636239954;577;0;217;25;40
90407.92395999131;578;0;217;25;40
90540.68155758307;579;0;217;25;40
90673.43915517484;580;0;217;25;40
90806.1967527666;581;0;217;25;40
90938.95435035837;582;0;217;25;40
91071.71194795013;583;0;217;25;40
91204.4695455419;584;0;217;25;40
91337.22714313366;585;0;217;25;40
91469.98474072543;586;0;217;25;40
91602.74233831718;587;0;217;25;40
91735.49993590896;588;0;217;25;40
91868.25753350071;589;0;217;25;40
92001.01513109248;590;0;217;25;40
92133.77272868424;591;0;217;25;40
92266.53032627601;592;0;217;25;40
92399.28792386777;593;0;217;25;40
92532.04552145954;594;0;217;25;40
92664.8031190513;595;0;217;25;40
92797.56071664306;596;0;217;25;40
92930.31831423483;597;0;217;25;40
93063.07591182659;598;0;217;25;40
93195.83350941836;599;0;217;25;40
93328.59110701011;600;0;217;25;40
93461.34870460189;601;0;217;25;40
93594.10630219364;602;0;217;25;40
93726.86389978541;603;0;217;25;40
93859.62149737717;604;0;217;25;40
93992.37909496894;605;0;217;25;40
94125.1366925607;606;0;217;25;40
94257.89429015247;607;0;217;25;40
94390.65188774423;608;0;217;25;40
94523.409485336;609;0;217;25;40
94656.16708292776;610;0;217;25;40
94788.92468051953;611;0;217;25;40
94921.68227811129;612;0;217;25;40
95054.43987570306;613;0;217;25;40
95187.19747329481;614;0;217;25;40
95319.95507088659;615;0;217;25;40
95452.71266847834;616;0;217;25;40
95585.47026607012;617;0;217;25;40
95718.22786366187;618;0;217;25;40
95850.98546125363;619;0;217;25;40
95983.7430588454;620;0;217;25;40
96116.50065643716;621;0;217;25;40
96249.25825402893;622;0;217;25;40
96382.01585162069;623;0;217;25;40
96514.77344921246;624;0;217;25;40
96647.53104680422;625;0;217;25;40
96780.28864439599;626;0;217;25;40
96913.04624198774;627;0;217;25;40
97045.80383957952;628;0;217;25;40
97178.56143717127;629;0;217;25;40
97311.31903476304;630;0;217;25;40
97444.0766323548;631;0;217;25;40
97576.83422994657;632;0;217;25;40
97709.59182753833;633;0;217;25;40
97842.3494251301;634;0;217;25;40
97975.10702272186;635;0;217;25;40
98107.86462031363;636;0;217;25;40
98240.62221790539;637;0;217;25;40
98373.37981549716;638;0;217;25;40
98506.13741308892;639;0;217;25;40
98638.89501068069;640;0;217;25;40
98771.65260827244;641;0;217;25;40
98904.4102058642;642;0;217;25;40
99037.16780345597;643;0;217;25;40
99169.92540104773;644;0;217;25;40
99302.6829986395;645;0;217;25;40
99435.44059623126;646;0;217;25;40
99568.19819382303;647;0;217;25;40
99700.95579141479;648;0;217;25;40
99833.71338900656;649;0;217;25;40
99966.47098659832;650;0;217;25;40
100099.22858419009;651;0;217;25;40
100231.98618178185;652;0;217;25;40
100364.74377937362;653;0;217;25;40
100497.50137696537;654;0;217;25;40
100630.25897455715;655;0;217;25;40
100763.0165721489;656;0;217;25;40
100895.77416974067;657;0;217;25;40
101028.53176733243;658;0;217;25;40
101161.2893649242;659;0;217;25;40
101294.04696251596;660;0;217;25;40
101426.80456010773;661;0;217;25;40
101559.56215769949;662;0;217;25;40
101692.31975529126;663;0;217;25;40
101825.07735288302;664;0;217;25;40
101957.83495047479;665;0;217;25;40
102090.59254806655;666;0;217;25;40
102223.3501456583;667;0;217;25;40
102356.10774325008;668;0;217;25;40
102488.86534084183;669;0;217;25;40
102621.6229384336;670;0;217;25;40
102754.38053602536;671;0;217;25;40
102887.13813361713;672;0;217;25;40
